Unnamed: 0,Program,Genre,Number of viewers,Audience share (%),Start time,Broadcasting date
,Fada Ryadi,Sport,10971,14.0,16:01:20,2021-11-13
,Journal Télévisé,Info,10419,26.0,09:48:05,2021-12-30
,Agenda,Info,10353,27.0,16:28:12,2021-10-14
,Sahafatou Al ousbouaa,Info,10645,10.0,17:28:58,2022-06-29
,Touratak Lak,Culturel,10880,31.0,03:44:26,2022-12-06
,Tarab,Music,10414,31.0,07:05:33,2021-03-27
,Nabdou Al Moujtamaa,Culturel,10981,36.0,18:13:56,2022-06-19
,Journal Télévisé,Info,10654,24.0,11:00:24,2022-12-03
,Agenda,Info,10494,27.0,08:03:54,2022-09-08
,Makam mina tarab hassani,Music,10763,12.0,11:51:28,2022-08-16
,layali lafrig,Culturel,10872,10.0,12:03:09,2021-05-19
,bissmilahi lahi namdeh,Culturel,10959,25.0,11:47:30,2021-08-14
,alfich,Culturel,10405,21.0,16:22:49,2022-11-10
,Assrisser Dahbo,Series,10601,31.0,15:35:55,2022-02-26
,Quiz Quran,Religieux,10876,38.0,05:50:02,2022-02-13
,Maa Naha,Culturel,10477,10.0,11:38:42,2021-08-13
,Hiraf,Capsule,10709,12.0,17:38:57,2022-11-21
,Midadou chouaara,Culturel,10707,24.0,08:03:52,2022-01-10
,Fada Ryadi,Sport,10458,28.0,11:34:02,2021-10-03
,Journal Télévisé,Info,10305,15.0,04:58:23,2022-03-14
,Agenda,Info,10644,25.0,06:41:56,2023-01-25
,Sahafatou Al ousbouaa,Info,10389,32.0,06:39:04,2021-03-23
,Touratak Lak,Culturel,10902,29.0,06:03:07,2021-05-23
,Tarab,Music,10522,29.0,14:28:10,2023-02-05
,Nabdou Al Moujtamaa,Culturel,10354,22.0,08:54:04,2022-01-13
,Journal Télévisé,Info,10816,17.0,11:03:14,2023-03-12
,Agenda,Info,10337,17.0,09:15:35,2021-10-25
,Mina Dakira sahraouya,Culturel,10552,11.0,08:32:14,2022-10-09
,Mara oa Al Hayat,Culturel,10788,21.0,07:50:26,2022-04-08
,Journal Télévisé,Info,10472,10.0,11:56:16,2022-03-07
,Mina Dakira sahraouya,Culturel,10788,17.0,18:21:25,2021-11-15
,Amnir,documentaires,10665,30.0,15:29:17,2022-01-04
,Kadaya ramadaniya,Religieux,10779,24.0,05:07:09,2021-07-26
,Hiraf,Capsule,10824,30.0,09:19:11,2021-04-28
,Konoz mina sahrae,Culturel,10524,34.0,04:56:42,2022-03-31
,Sahil aljanoubi,Culturel,10417,12.0,19:48:37,2021-04-21
,Maa Nass,Politique,10961,34.0,14:47:34,2022-03-01
,Mina alassima,Politique,10396,21.0,03:05:28,2022-03-11
,Aljamal bima hamal,Culturel,10774,22.0,15:00:06,2022-12-16
,samar albidan,Music,10358,24.0,10:36:07,2022-09-30
,Assrisser Dahbo,Series,10602,34.0,02:01:41,2021-06-26
,Makam mina tarab hassani,Music,10749,26.0,20:09:34,2021-11-17
,layali lafrig,Culturel,10396,20.0,19:49:49,2022-07-13
,bissmilahi lahi namdeh,Culturel,10556,21.0,05:14:55,2022-07-29
,alfich,Culturel,10790,31.0,06:53:57,2021-10-13
,sibak kawafi,Culturel,10791,15.0,09:15:03,2022-12-08
,Quiz Quran,Religieux,10691,30.0,14:18:13,2021-10-19
,Maa Naha,Culturel,10372,35.0,14:56:53,2021-04-03
,Hiraf,Capsule,10947,25.0,03:18:09,2022-12-10
,Midadou chouaara,Culturel,10723,23.0,13:13:48,2021-09-11
,Fada Ryadi,Sport,10608,24.0,10:22:27,2022-01-18
,Journal Télévisé,Info,10419,33.0,18:08:14,2022-07-05
,Agenda,Info,10624,29.0,10:43:55,2022-04-27
,Sahafatou Al ousbouaa,Info,10920,37.0,12:02:34,2021-05-21
,Touratak Lak,Culturel,10904,20.0,14:59:32,2022-09-15
,Tarab,Music,10943,20.0,06:47:06,2021-03-29
,Nabdou Al Moujtamaa,Culturel,10790,34.0,07:25:07,2022-12-14
,Journal Télévisé,Info,10941,31.0,05:29:49,2021-05-29
,Agenda,Info,10690,16.0,16:26:26,2022-03-20
,Mina Dakira sahraouya,Culturel,10950,35.0,20:46:19,2021-03-15
,Mara oa Al Hayat,Culturel,10952,28.0,16:47:41,2021-03-10
,Journal Télévisé,Info,10861,18.0,10:52:28,2021-09-06
,Mina Dakira sahraouya,Culturel,10511,30.0,17:26:39,2021-04-10
,Amnir,documentaires,10741,38.0,12:47:56,2021-04-14
,Kadaya ramadaniya,Religieux,10389,20.0,08:43:49,2022-09-10
,Hiraf,Capsule,10666,21.0,14:41:22,2023-03-29
,Konoz mina sahrae,Culturel,10597,14.0,08:52:43,2021-04-25
,Sahil aljanoubi,Culturel,10697,15.0,16:27:23,2021-10-27
,Maa Nass,Politique,10829,27.0,11:30:21,2022-10-22
,Mina alassima,Politique,10896,21.0,18:20:44,2022-04-28
,Aljamal bima hamal,Culturel,10738,21.0,03:29:11,2022-03-01
,samar albidan,Music,10587,17.0,11:48:35,2021-08-15
,Assrisser Dahbo,Series,10336,34.0,17:11:25,2021-04-30
,Makam mina tarab hassani,Music,10704,18.0,20:17:40,2022-09-06
,layali lafrig,Culturel,10415,29.0,06:50:54,2021-11-17
,bissmilahi lahi namdeh,Culturel,10773,25.0,15:26:31,2022-08-09
,alfich,Culturel,10748,15.0,03:55:29,2021-08-31
,sibak kawafi,Culturel,10589,31.0,10:50:40,2022-11-07
,Quiz Quran,Religieux,10927,13.0,20:58:25,2021-06-18
,Maa Naha,Culturel,10488,37.0,15:25:43,2022-11-23
,Hiraf,Capsule,10611,22.0,17:50:13,2021-12-13
,Midadou chouaara,Culturel,10500,21.0,09:32:41,2021-12-09
,Fada Ryadi,Sport,10390,12.0,19:09:37,2021-07-28
,Journal Télévisé,Info,10939,35.0,15:26:01,2022-08-14
,Agenda,Info,10632,32.0,17:24:01,2022-10-01
,Sahafatou Al ousbouaa,Info,10586,34.0,06:01:26,2022-06-21
,Touratak Lak,Culturel,10662,18.0,20:20:03,2022-01-19
,Tarab,Music,10818,32.0,14:56:57,2021-04-12
,Nabdou Al Moujtamaa,Culturel,10821,10.0,10:12:09,2021-12-04
,Journal Télévisé,Info,10639,10.0,14:54:15,2023-01-07
,Agenda,Info,10728,33.0,11:48:40,2023-02-10
,Mina Dakira sahraouya,Culturel,10800,22.0,12:24:59,2022-04-28
,Mara oa Al Hayat,Culturel,10475,32.0,20:29:57,2023-01-31
,Journal Télévisé,Info,10825,21.0,18:49:13,2022-03-17
,Mina Dakira sahraouya,Culturel,10807,13.0,10:27:42,2023-03-15
,Amnir,documentaires,10371,31.0,11:39:57,2021-08-31
,Kadaya ramadaniya,Religieux,10677,37.0,08:06:55,2021-08-29
,Hiraf,Capsule,10555,27.0,06:12:44,2022-09-25
,Mina alassima,Politique,10851,36.0,18:29:41,2023-01-18
,Sahil aljanoubi,Culturel,10964,34.0,03:38:38,2021-09-17
,Maa Nass,Politique,10533,15.0,14:31:55,2023-01-29
,Mina alassima,Politique,10352,30.0,03:03:05,2022-07-21
,Aljamal bima hamal,Culturel,10818,26.0,04:57:20,2022-10-26
,samar albidan,Music,10406,12.0,10:05:57,2021-10-02
,Assrisser Dahbo,Series,10953,24.0,19:09:12,2021-04-26
,Makam mina tarab hassani,Music,10439,36.0,18:08:16,2021-09-30
,layali lafrig,Culturel,10794,24.0,03:26:51,2021-04-27
,bissmilahi lahi namdeh,Culturel,10984,36.0,10:47:34,2023-02-26
,alfich,Culturel,10746,16.0,13:08:41,2021-12-15
,sibak kawafi,Culturel,10997,20.0,12:32:30,2023-01-26
,Quiz Quran,Religieux,10769,36.0,13:59:24,2022-06-19
,Maa Naha,Culturel,10752,35.0,09:09:26,2022-07-19
,Hiraf,Capsule,10792,17.0,16:45:03,2021-03-19
,Midadou chouaara,Culturel,10673,39.0,06:46:12,2022-12-22
,Fada Ryadi,Sport,10642,16.0,16:55:22,2021-03-28
,Journal Télévisé,Info,10556,30.0,16:32:39,2021-10-22
,Agenda,Info,10496,32.0,17:19:18,2021-12-10
,Hiraf,Capsule,10658,10.0,17:34:13,2023-03-02
,Midadou chouaara,Culturel,10973,15.0,18:40:27,2021-04-10
,Fada Ryadi,Sport,10568,19.0,02:40:06,2021-09-26
,Journal Télévisé,Info,10584,11.0,16:49:13,2021-08-27
,Agenda,Info,10633,14.0,04:48:17,2022-02-15
,Sahafatou Al ousbouaa,Info,10833,24.0,09:24:07,2022-08-19
,Touratak Lak,Culturel,10749,13.0,11:26:47,2022-04-26
,Tarab,Music,10381,35.0,18:51:20,2021-12-15
,Nabdou Al Moujtamaa,Culturel,10585,10.0,17:33:59,2022-06-22
,Journal Télévisé,Info,10433,33.0,18:38:11,2021-07-04
,Agenda,Info,10438,24.0,18:23:59,2022-10-29
,Mina Dakira sahraouya,Culturel,10932,22.0,18:24:11,2023-03-18
,Mara oa Al Hayat,Culturel,10401,32.0,20:00:40,2022-05-02
,Journal Télévisé,Info,10871,39.0,20:03:54,2022-09-08
,Mina Dakira sahraouya,Culturel,10925,25.0,02:36:21,2021-04-04
,Amnir,documentaires,10996,17.0,02:15:28,2023-01-22
,Kadaya ramadaniya,Religieux,10678,15.0,19:10:29,2022-09-17
,Hiraf,Capsule,10604,26.0,11:49:54,2022-12-20
,Konoz mina sahrae,Culturel,10914,13.0,02:32:03,2022-03-24
,Sahil aljanoubi,Culturel,10332,10.0,05:15:35,2021-09-11
,Maa Nass,Politique,10638,32.0,19:46:23,2022-02-06
,Mina alassima,Politique,10819,11.0,04:42:27,2022-02-15
,Aljamal bima hamal,Culturel,10493,21.0,15:52:51,2022-11-16
,samar albidan,Music,10348,14.0,16:02:53,2022-05-15
,Assrisser Dahbo,Series,10661,30.0,10:53:43,2022-07-13
,Makam mina tarab hassani,Music,10471,37.0,13:40:04,2021-10-31
,layali lafrig,Culturel,10661,39.0,17:23:33,2022-05-15
,bissmilahi lahi namdeh,Culturel,10355,38.0,13:37:05,2021-04-29
,alfich,Culturel,10573,17.0,15:31:16,2021-10-02
,sibak kawafi,Culturel,10537,22.0,19:43:55,2021-08-04
,Quiz Quran,Religieux,10994,34.0,02:00:08,2022-11-01
,Maa Naha,Culturel,10649,25.0,17:19:18,2022-03-31
,Hiraf,Capsule,10304,26.0,16:08:23,2022-01-25
,Midadou chouaara,Culturel,10462,23.0,11:31:52,2022-02-09
,Fada Ryadi,Sport,10700,10.0,13:19:16,2022-05-04
,Journal Télévisé,Info,10955,29.0,12:17:47,2021-04-19
,Agenda,Info,10540,14.0,08:05:49,2022-04-17
,Sahafatou Al ousbouaa,Info,10334,32.0,09:43:10,2022-07-20
,Touratak Lak,Culturel,10893,36.0,18:01:30,2022-02-04
,Tarab,Music,10840,21.0,19:42:27,2021-03-04
,Nabdou Al Moujtamaa,Culturel,10411,22.0,05:17:56,2022-04-23
,Journal Télévisé,Info,10838,30.0,14:46:31,2022-01-13
,Mina alassima,Politique,10438,28.0,03:46:06,2021-08-01
,Mina Dakira sahraouya,Culturel,10386,30.0,04:07:53,2022-03-26
,Mara oa Al Hayat,Culturel,10864,23.0,12:47:24,2022-05-28
,Journal Télévisé,Info,10302,14.0,06:05:03,2021-07-22
,Mina Dakira sahraouya,Culturel,10967,13.0,08:06:06,2021-03-28
,Amnir,documentaires,10416,36.0,20:36:07,2022-01-13
,Kadaya ramadaniya,Religieux,10534,24.0,09:26:05,2021-11-02
,Hiraf,Capsule,10668,39.0,07:10:04,2022-04-13
,Konoz mina sahrae,Culturel,10634,27.0,13:19:07,2022-12-26
,Sahil aljanoubi,Culturel,10333,35.0,19:41:38,2022-10-30
,Maa Nass,Politique,10333,25.0,09:37:31,2022-06-12
,Mina alassima,Politique,10345,20.0,07:08:53,2021-03-30
,Aljamal bima hamal,Culturel,10306,28.0,10:13:37,2021-03-21
,samar albidan,Music,10343,27.0,02:39:33,2022-09-08
,Assrisser Dahbo,Series,10521,20.0,19:07:15,2023-01-30
,Makam mina tarab hassani,Music,10501,22.0,08:47:28,2022-10-27
,layali lafrig,Culturel,10660,10.0,17:21:44,2022-08-22
,bissmilahi lahi namdeh,Culturel,10438,24.0,02:48:09,2022-02-23
,alfich,Culturel,10387,17.0,09:05:32,2022-06-13
,sibak kawafi,Culturel,10370,37.0,12:24:22,2023-01-31
,Quiz Quran,Religieux,10625,30.0,13:32:14,2022-07-10
,Maa Naha,Culturel,10639,38.0,11:05:44,2021-05-27
,Mahattat,documentaires,10342,22.0,16:23:17,2021-09-07
,Aljamal bima hamal,Culturel,10919,31.0,18:27:08,2021-05-05
,samar albidan,Music,10945,25.0,13:56:38,2021-09-04
,Assrisser Dahbo,Series,10471,33.0,16:25:46,2021-11-05
,Makam mina tarab hassani,Music,10724,39.0,08:20:34,2022-02-21
,layali lafrig,Culturel,10703,39.0,02:39:13,2021-07-28
,bissmilahi lahi namdeh,Culturel,10706,26.0,03:18:22,2022-12-18
,alfich,Culturel,10820,16.0,10:03:46,2022-06-27
,sibak kawafi,Culturel,10797,33.0,07:46:09,2021-07-29
,Quiz Quran,Religieux,10561,27.0,12:36:09,2021-05-20
,Maa Naha,Culturel,10906,39.0,15:48:29,2021-07-05
,Hiraf,Capsule,10582,10.0,15:42:18,2022-07-19
,Midadou chouaara,Culturel,10567,21.0,02:38:01,2023-03-14
,Fada Ryadi,Sport,10848,15.0,10:26:28,2021-11-28
,Journal Télévisé,Info,10969,33.0,04:13:31,2021-06-30
,Agenda,Info,10800,32.0,14:19:13,2021-03-09
,Sahafatou Al ousbouaa,Info,10380,16.0,20:11:57,2021-05-28
,Touratak Lak,Culturel,10362,30.0,05:02:50,2021-07-17
,Tarab,Music,10630,32.0,19:41:47,2022-10-20
,Nabdou Al Moujtamaa,Culturel,10372,11.0,02:02:44,2022-12-08
,Journal Télévisé,Info,10849,11.0,12:35:33,2021-08-02
,Agenda,Info,10464,14.0,03:45:51,2022-08-19
,Mahadra,Religieux,10571,13.0,06:24:39,2023-01-30
,Midadou chouaara,Culturel,10848,38.0,02:50:21,2022-01-31
,Fada Ryadi,Sport,10546,27.0,15:08:39,2023-02-01
,Journal Télévisé,Info,10953,22.0,10:18:40,2021-12-26
,Agenda,Info,10365,18.0,16:11:19,2022-01-14
,Sahafatou Al ousbouaa,Info,10602,14.0,09:44:36,2022-02-26
,Touratak Lak,Culturel,10645,13.0,13:45:17,2022-09-04
,Tarab,Music,10324,38.0,16:13:29,2021-03-27
,Nabdou Al Moujtamaa,Culturel,10407,32.0,05:18:05,2021-11-23
,Journal Télévisé,Info,10831,26.0,02:09:37,2021-10-02
,Agenda,Info,10702,16.0,12:10:42,2023-02-24
,Mina Dakira sahraouya,Culturel,10808,25.0,02:50:47,2022-07-11
,Mara oa Al Hayat,Culturel,10351,29.0,06:40:19,2022-01-07
,Journal Télévisé,Info,10354,20.0,13:42:43,2021-05-07
,Mina Dakira sahraouya,Culturel,10583,34.0,07:40:16,2022-05-30
,Amnir,documentaires,10611,24.0,08:31:32,2022-09-06
,Maa Naha,Culturel,10504,17.0,02:38:08,2022-03-08
,Hiraf,Capsule,10923,32.0,06:38:26,2023-01-15
,Midadou chouaara,Culturel,10375,25.0,16:25:46,2021-04-21
,Fada Ryadi,Sport,10466,22.0,13:35:54,2021-09-04
,Journal Télévisé,Info,10606,39.0,14:46:26,2022-01-17
,Agenda,Info,10691,25.0,20:46:44,2022-02-10
,Sahafatou Al ousbouaa,Info,10643,26.0,14:34:00,2021-09-12
,Touratak Lak,Culturel,10468,17.0,06:45:58,2021-12-01
,Fada Ryadi,Sport,10655,38.0,06:49:06,2022-02-21
,Journal Télévisé,Info,10552,12.0,20:51:18,2021-12-08
,Agenda,Info,10829,22.0,06:25:02,2022-09-17
,Sahafatou Al ousbouaa,Info,10917,19.0,17:06:28,2022-10-27
,Amnir,documentaires,10616,18.0,13:01:25,2022-12-10
,Maa Nass,Politique,10946,13.0,04:53:56,2021-05-20
,Mina alassima,Politique,10915,36.0,10:55:39,2021-12-19
,Aljamal bima hamal,Culturel,10899,15.0,13:55:44,2023-03-17
,samar albidan,Music,10389,21.0,18:38:46,2021-09-15
,Assrisser Dahbo,Series,10375,39.0,20:11:47,2022-07-18
,Makam mina tarab hassani,Music,10694,32.0,13:35:17,2021-10-31
,layali lafrig,Culturel,10388,33.0,14:31:24,2023-03-03
,bissmilahi lahi namdeh,Culturel,10492,11.0,12:33:02,2023-01-18
,alfich,Culturel,10764,14.0,15:43:21,2022-12-12
,Midadou chouaara,Culturel,10903,28.0,12:31:35,2021-07-09
,Fada Ryadi,Sport,10574,19.0,08:37:50,2022-04-17
,Journal Télévisé,Info,10302,22.0,13:37:42,2022-04-16
,alfich,Culturel,10600,10.0,12:14:33,2022-07-04
,sibak kawafi,Culturel,10815,36.0,02:06:04,2022-11-26
,Quiz Quran,Religieux,10501,14.0,08:39:19,2021-08-07
,Maa Naha,Culturel,10859,20.0,07:05:56,2022-02-24
,Hiraf,Capsule,10485,24.0,07:11:33,2022-06-30
,Midadou chouaara,Culturel,10989,25.0,10:03:25,2023-03-27
,Fada Ryadi,Sport,10544,22.0,12:56:02,2022-12-05
,Journal Télévisé,Info,10914,20.0,04:21:52,2022-11-14
,Agenda,Info,10745,25.0,20:15:38,2023-02-18
,Sahafatou Al ousbouaa,Info,10964,25.0,04:56:20,2021-03-15
,Touratak Lak,Culturel,10861,30.0,18:07:25,2021-05-21
,Tarab,Music,10717,22.0,15:46:31,2022-09-28
,Nabdou Al Moujtamaa,Culturel,10539,17.0,20:45:02,2022-04-14
,Journal Télévisé,Info,10737,14.0,08:10:23,2022-02-23
,Agenda,Info,10504,34.0,13:37:38,2022-10-20
,Makam mina tarab hassani,Music,10821,12.0,08:48:03,2023-01-29
,layali lafrig,Culturel,10711,28.0,14:09:31,2022-10-19
,bissmilahi lahi namdeh,Culturel,10678,26.0,17:46:54,2021-11-20
,Mina alassima,Politique,10717,26.0,09:16:01,2021-11-22
,sibak kawafi,Culturel,10648,18.0,10:21:41,2022-05-24
,Quiz Quran,Religieux,10302,12.0,07:13:14,2022-07-30
,Maa Naha,Culturel,10983,10.0,15:07:18,2022-04-28
,Hiraf,Capsule,10464,18.0,02:45:20,2022-01-24
,Midadou chouaara,Culturel,10798,15.0,16:59:57,2022-05-25
,Fada Ryadi,Sport,10730,34.0,08:53:39,2021-06-12
,Journal Télévisé,Info,10556,20.0,10:07:15,2022-03-08
,Agenda,Info,10416,20.0,03:14:47,2022-12-05
,Sahafatou Al ousbouaa,Info,10610,18.0,07:53:51,2022-06-22
,Touratak Lak,Culturel,10826,25.0,13:18:00,2022-03-30
,Tarab,Music,10730,13.0,13:39:24,2022-02-05
,Nabdou Al Moujtamaa,Culturel,10975,24.0,17:38:41,2021-07-23
,Journal Télévisé,Info,10826,24.0,08:10:12,2022-11-20
,Agenda,Info,10945,17.0,19:05:29,2022-01-15
,Mina Dakira sahraouya,Culturel,10515,18.0,02:41:45,2023-01-13
,Mara oa Al Hayat,Culturel,10432,12.0,15:24:24,2021-03-14
,Journal Télévisé,Info,10918,17.0,15:32:33,2021-08-09
,Mina Dakira sahraouya,Culturel,10343,11.0,13:38:04,2022-08-06
,Amnir,documentaires,10420,17.0,12:42:39,2022-07-21
,Kadaya ramadaniya,Religieux,10451,39.0,20:47:25,2022-06-24
,Hiraf,Capsule,10940,26.0,02:07:19,2021-04-01
,Konoz mina sahrae,Culturel,10418,30.0,10:30:55,2022-09-16
,Sahil aljanoubi,Culturel,10342,16.0,19:13:31,2021-06-28
,Maa Nass,Politique,10727,30.0,20:37:26,2021-06-27
,Mina alassima,Politique,10359,23.0,03:11:11,2021-05-29
,Aljamal bima hamal,Culturel,10756,33.0,13:41:32,2023-01-08
,samar albidan,Music,10306,35.0,13:12:18,2021-03-02
,Assrisser Dahbo,Series,10966,20.0,02:14:21,2022-01-16
,Makam mina tarab hassani,Music,10419,14.0,20:46:56,2021-09-30
,layali lafrig,Culturel,10392,18.0,09:21:47,2021-05-08
,bissmilahi lahi namdeh,Culturel,10723,22.0,10:32:52,2022-01-29
,alfich,Culturel,10922,26.0,14:58:20,2021-10-19
,sibak kawafi,Culturel,10599,31.0,10:45:21,2023-01-01
,Quiz Quran,Religieux,10603,28.0,09:18:04,2021-03-16
,Maa Naha,Culturel,10604,35.0,05:44:50,2021-04-29
,Hiraf,Capsule,10532,20.0,12:34:02,2022-04-11
,Midadou chouaara,Culturel,10759,35.0,19:53:18,2022-02-10
,Fada Ryadi,Sport,10859,12.0,13:23:22,2022-08-12
,Journal Télévisé,Info,10426,21.0,02:10:02,2022-05-15
,Agenda,Info,10406,19.0,09:32:16,2022-11-17
,Sahafatou Al ousbouaa,Info,10751,35.0,12:21:09,2022-03-21
,Touratak Lak,Culturel,10342,29.0,02:32:13,2022-05-04
,Tarab,Music,10487,15.0,03:58:43,2022-09-29
,Nabdou Al Moujtamaa,Culturel,10360,38.0,15:53:10,2021-06-27
,Journal Télévisé,Info,10316,11.0,06:48:05,2021-06-02
,Agenda,Info,10555,25.0,05:13:23,2023-01-03
,Mina Dakira sahraouya,Culturel,10849,34.0,06:30:05,2021-12-15
,Mara oa Al Hayat,Culturel,10594,16.0,11:58:08,2022-09-09
,Journal Télévisé,Info,10413,33.0,15:04:34,2022-02-17
,Mina Dakira sahraouya,Culturel,10702,39.0,08:08:55,2023-01-19
,Amnir,documentaires,10920,28.0,13:10:03,2022-06-02
,Kadaya ramadaniya,Religieux,10991,16.0,16:46:38,2021-05-19
,Hiraf,Capsule,10529,24.0,16:53:25,2022-09-01
,Konoz mina sahrae,Culturel,10987,10.0,15:28:15,2022-07-20
,Sahil aljanoubi,Culturel,10465,21.0,05:52:32,2021-03-20
,Maa Nass,Politique,10717,32.0,02:24:04,2021-09-15
,Mina alassima,Politique,10881,31.0,04:22:24,2022-08-16
,Aljamal bima hamal,Culturel,10932,18.0,15:30:54,2021-04-11
,samar albidan,Music,10589,31.0,18:28:43,2021-05-30
,Assrisser Dahbo,Series,10471,25.0,20:59:06,2021-07-15
,Makam mina tarab hassani,Music,10829,17.0,05:15:16,2021-03-24
,layali lafrig,Culturel,10315,21.0,13:10:38,2021-06-27
,bissmilahi lahi namdeh,Culturel,10898,29.0,20:29:10,2022-10-29
,alfich,Culturel,10870,29.0,04:34:58,2021-06-09
,sibak kawafi,Culturel,10663,30.0,18:37:09,2022-07-07
,Quiz Quran,Religieux,10427,28.0,05:29:54,2022-03-29
,Maa Naha,Culturel,10896,10.0,16:28:17,2022-12-25
,Hiraf,Capsule,10341,39.0,20:59:49,2023-01-20
,Midadou chouaara,Culturel,10915,35.0,04:59:05,2021-10-26
,Fada Ryadi,Sport,10364,13.0,03:55:34,2023-02-11
,Journal Télévisé,Info,10433,13.0,04:39:10,2021-08-12
,Agenda,Info,10828,12.0,13:26:15,2022-03-05
,Sahafatou Al ousbouaa,Info,10836,30.0,14:33:41,2022-05-17
,Touratak Lak,Culturel,10741,39.0,14:45:21,2021-03-01
,Tarab,Music,10608,18.0,13:18:52,2022-11-02
,Nabdou Al Moujtamaa,Culturel,10963,26.0,12:24:06,2022-04-04
,Journal Télévisé,Info,10714,23.0,14:16:46,2021-12-06
,Agenda,Info,10988,33.0,10:43:17,2022-09-26
,Mina Dakira sahraouya,Culturel,10302,35.0,18:32:01,2022-08-24
,Mara oa Al Hayat,Culturel,10925,19.0,17:19:44,2023-02-02
,Journal Télévisé,Info,10362,28.0,17:32:06,2022-09-15
,Mina Dakira sahraouya,Culturel,10357,27.0,05:39:40,2023-01-26
,Amnir,documentaires,10981,12.0,17:07:20,2022-04-28
,Kadaya ramadaniya,Religieux,10409,16.0,07:22:55,2022-06-09
,Hiraf,Capsule,10787,19.0,12:44:55,2022-02-10
,Konoz mina sahrae,Culturel,10487,38.0,03:03:18,2021-11-26
,Mina alassima,Politique,10967,38.0,09:08:01,2021-03-19
,Maa Nass,Politique,10309,37.0,18:47:01,2022-09-24
,Mina alassima,Politique,10818,27.0,18:47:13,2021-03-07
,Aljamal bima hamal,Culturel,10994,19.0,14:51:23,2022-08-31
,samar albidan,Music,10366,28.0,07:56:26,2022-05-04
,Assrisser Dahbo,Series,10349,25.0,12:31:55,2021-04-05
,Makam mina tarab hassani,Music,10410,24.0,19:40:17,2022-10-20
,layali lafrig,Culturel,10774,21.0,20:28:16,2021-03-09
,bissmilahi lahi namdeh,Culturel,10743,16.0,14:03:05,2022-07-19
,alfich,Culturel,10815,20.0,03:03:41,2022-03-14
,sibak kawafi,Culturel,10857,11.0,12:21:56,2021-06-12
,Quiz Quran,Religieux,10440,33.0,10:12:05,2022-05-19
,Maa Naha,Culturel,10326,19.0,16:35:12,2022-09-13
,Hiraf,Capsule,10749,26.0,15:22:39,2023-02-09
,Midadou chouaara,Culturel,10449,14.0,20:18:54,2022-06-04
,Fada Ryadi,Sport,10718,35.0,07:36:42,2021-06-16
,Journal Télévisé,Info,10398,18.0,04:45:58,2022-10-26
,Agenda,Info,10350,24.0,18:10:08,2021-04-05
,Hiraf,Capsule,10837,37.0,05:11:09,2021-10-11
,Assrisser Dahbo,Series,10663,31.0,03:44:06,2022-10-05
,Fada Ryadi,Sport,10309,19.0,09:36:30,2023-03-01
,Journal Télévisé,Info,10685,14.0,08:07:05,2021-09-06
,Agenda,Info,10393,36.0,06:33:06,2023-03-28
,Sahafatou Al ousbouaa,Info,10884,29.0,10:37:41,2023-01-21
,Touratak Lak,Culturel,10821,26.0,09:58:12,2022-06-26
,Tarab,Music,10583,24.0,13:01:39,2022-03-27
,Nabdou Al Moujtamaa,Culturel,10764,27.0,12:44:27,2022-11-17
,Journal Télévisé,Info,10979,22.0,17:25:15,2021-11-11
,Agenda,Info,10938,15.0,07:32:15,2021-03-08
,Mina Dakira sahraouya,Culturel,10724,11.0,10:35:28,2022-05-17
,Mara oa Al Hayat,Culturel,10994,17.0,15:15:07,2021-09-18
,Journal Télévisé,Info,10986,35.0,18:39:25,2022-01-18
,Mina Dakira sahraouya,Culturel,10585,31.0,02:37:08,2021-07-16
,Amnir,documentaires,10514,19.0,12:18:34,2021-03-11
,Kadaya ramadaniya,Religieux,10928,20.0,04:47:43,2022-04-28
,Hiraf,Capsule,10578,22.0,12:25:10,2022-05-24
,Konoz mina sahrae,Culturel,10895,26.0,07:14:42,2022-02-03
,Sahil aljanoubi,Culturel,10874,21.0,18:33:40,2022-02-22
,Maa Nass,Politique,10845,35.0,16:15:55,2022-06-19
,Mina alassima,Politique,10820,12.0,18:51:44,2022-06-09
,Aljamal bima hamal,Culturel,10402,28.0,10:36:35,2021-03-24
,samar albidan,Music,10580,21.0,18:05:15,2022-04-26
,Assrisser Dahbo,Series,10666,15.0,05:58:28,2022-09-26
,Makam mina tarab hassani,Music,10765,38.0,06:21:50,2022-09-22
,layali lafrig,Culturel,10862,15.0,10:16:16,2021-10-11
,bissmilahi lahi namdeh,Culturel,10469,35.0,15:12:00,2022-08-02
,alfich,Culturel,10819,26.0,10:46:32,2022-09-01
,sibak kawafi,Culturel,10952,37.0,08:38:05,2022-04-10
,Quiz Quran,Religieux,10336,30.0,12:39:13,2021-03-26
,Maa Naha,Culturel,10729,15.0,02:00:37,2021-08-17
,Hiraf,Capsule,10595,16.0,11:17:26,2021-08-26
,Midadou chouaara,Culturel,10782,37.0,12:22:56,2021-08-11
,Fada Ryadi,Sport,10457,38.0,06:59:12,2021-06-23
,Journal Télévisé,Info,10998,13.0,13:56:16,2022-12-03
,Agenda,Info,10732,19.0,20:18:54,2021-08-16
,Sahafatou Al ousbouaa,Info,10826,38.0,02:37:17,2021-03-02
,Touratak Lak,Culturel,10761,31.0,09:45:08,2021-11-05
,Tarab,Music,10371,34.0,17:05:10,2022-08-09
,Nabdou Al Moujtamaa,Culturel,10996,24.0,17:36:31,2022-04-18
,Journal Télévisé,Info,10864,29.0,18:46:34,2023-03-02
